Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 1156397925 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
  1027 |  JC69 |        12 |    283 |              22 |         18 |      Fixed 
  1028 |  JC69 |         6 |    285 |              22 |          6 |      Fixed 
  1029 |  JC69 |         4 |    203 |               4 |          5 |      Fixed 
  1030 |  JC69 |        20 |    138 |               5 |          6 |      Fixed 
  1031 |  JC69 |        40 |    163 |              12 |         22 |      Fixed 
  1032 |  JC69 |        22 |    282 |              20 |         52 |      Fixed 
  1033 |  JC69 |        40 |     72 |               5 |          5 |      Fixed 
  1034 |  JC69 |         8 |     61 |               0 |          2 |      Fixed 
  1035 |  JC69 |        14 |    412 |             142 |         17 |      Fixed 
  1036 |  JC69 |        22 |    122 |               2 |          3 |      Fixed 
  1037 |  JC69 |        26 |    286 |              25 |         62 |      Fixed 
  1038 |  JC69 |         4 |    221 |              29 |          7 |      Fixed 
  1039 |  JC69 |        22 |     81 |              33 |         10 |      Fixed 
  1040 |  JC69 |        10 |     81 |               0 |          2 |      Fixed 
  1041 |  JC69 |        28 |     74 |               3 |          4 |      Fixed 
  1042 |  JC69 |        12 |    161 |               2 |          3 |      Fixed 
  1043 |  JC69 |         6 |     77 |               0 |          1 |      Fixed 
  1044 |  JC69 |         8 |    104 |               9 |         13 |      Fixed 
  1045 |  JC69 |         4 |    205 |               1 |          3 |      Fixed 
  1046 |  JC69 |        36 |    159 |               7 |         26 |      Fixed 
  1047 |  JC69 |         6 |    280 |               5 |          4 |      Fixed 
  1048 |  JC69 |        10 |     60 |               0 |          1 |      Fixed 
  1049 |  JC69 |         4 |    148 |               8 |          4 |      Fixed 
  1050 |  JC69 |        30 |    193 |               3 |          5 |      Fixed 
  1051 |  JC69 |        38 |    119 |               1 |          2 |      Fixed 
  1052 |  JC69 |        28 |    382 |             127 |         21 |      Fixed 
  1053 |  JC69 |        34 |     76 |               9 |         10 |      Fixed 
  1054 |  JC69 |         6 |    155 |               3 |          5 |      Fixed 
  1055 |  JC69 |        24 |    147 |              73 |         21 |      Fixed 
  1056 |  JC69 |         6 |     65 |               2 |          2 |      Fixed 
  1057 |  JC69 |        40 |    106 |               5 |          6 |      Fixed 
  1058 |  JC69 |        26 |    148 |               7 |         12 |      Fixed 
  1059 |  JC69 |        40 |    246 |             102 |         20 |      Fixed 
  1060 |  JC69 |        10 |    282 |               3 |          5 |      Fixed 
  1061 |  JC69 |        14 |    101 |               2 |          3 |      Fixed 
  1062 |  JC69 |        12 |    176 |               5 |          6 |      Fixed 
  1063 |  JC69 |         4 |    281 |               5 |          4 |      Fixed 
  1064 |  JC69 |        38 |    175 |               6 |         12 |      Fixed 
  1065 |  JC69 |        36 |    126 |               1 |          2 |      Fixed 
  1066 |  JC69 |         8 |    278 |              23 |         15 |      Fixed 
  1067 |  JC69 |        36 |    695 |             695 |         71 |      Fixed 
  1068 |  JC69 |         4 |    206 |              78 |          2 |      Fixed 
  1069 |  JC69 |        18 |    186 |              21 |         25 |      Fixed 
  1070 |  JC69 |        22 |     94 |               6 |          7 |      Fixed 
  1071 |  JC69 |        30 |    106 |               4 |          6 |      Fixed 
  1072 |  JC69 |         4 |    137 |               2 |          2 |      Fixed 
  1073 |  JC69 |        20 |    159 |               7 |          7 |      Fixed 
  1074 |  JC69 |        20 |    162 |              12 |          7 |      Fixed 
  1075 |  JC69 |         8 |    366 |               7 |         10 |      Fixed 
  1076 |  JC69 |         6 |    245 |              30 |          7 |      Fixed 
  1077 |  JC69 |        32 |    207 |              33 |         47 |      Fixed 
  1078 |  JC69 |         8 |    116 |              20 |          4 |      Fixed 
  1079 |  JC69 |         6 |    112 |              46 |          2 |      Fixed 
  1080 |  JC69 |         6 |    190 |               7 |         12 |      Fixed 
  1081 |  JC69 |        34 |     64 |               4 |          4 |      Fixed 
  1082 |  JC69 |         6 |    280 |               5 |          7 |      Fixed 
  1083 |  JC69 |         4 |    113 |              49 |          4 |      Fixed 
  1084 |  JC69 |        18 |    262 |              92 |         40 |      Fixed 
  1085 |  JC69 |        28 |    206 |               9 |         18 |      Fixed 
  1086 |  JC69 |        32 |    164 |               4 |          5 |      Fixed 
  1087 |  JC69 |         8 |    114 |               1 |          2 |      Fixed 
  1088 |  JC69 |         8 |    114 |               0 |          1 |      Fixed 
  1089 |  JC69 |        12 |    161 |               1 |          2 |      Fixed 
  1090 |  JC69 |        12 |     40 |               2 |          3 |      Fixed 
  1091 |  JC69 |        24 |    223 |              61 |          8 |      Fixed 
  1092 |  JC69 |         8 |    190 |              67 |          7 |      Fixed 
  1093 |  JC69 |         6 |    281 |               8 |          7 |      Fixed 
  1094 |  JC69 |         6 |     76 |               0 |          2 |      Fixed 
  1095 |  JC69 |         4 |    236 |               2 |          4 |      Fixed 
  1096 |  JC69 |        10 |     92 |              10 |          3 |      Fixed 
  1097 |  JC69 |         8 |     81 |              36 |          5 |      Fixed 
  1098 |  JC69 |        12 |    120 |              16 |         11 |      Fixed 
  1099 |  JC69 |         4 |    242 |               4 |          3 |      Fixed 
  1100 |  JC69 |        10 |    129 |               1 |          2 |      Fixed 
  1101 |  JC69 |        34 |    100 |               0 |          1 |      Fixed 
  1102 |  JC69 |        12 |    146 |              14 |          8 |      Fixed 
  1103 |  JC69 |         4 |    118 |               0 |          1 |      Fixed 
  1104 |  JC69 |        10 |    135 |              11 |          5 |      Fixed 
  1105 |  JC69 |        12 |     58 |               1 |          2 |      Fixed 
  1106 |  JC69 |         6 |    146 |               0 |          1 |      Fixed 
  1107 |  JC69 |        10 |     58 |               0 |          2 |      Fixed 
  1108 |  JC69 |        20 |    102 |               3 |          2 |      Fixed 
  1109 |  JC69 |         4 |    163 |               0 |          2 |      Fixed 
  1110 |  JC69 |         6 |     76 |               3 |          3 |      Fixed 
  1111 |  JC69 |        12 |    168 |               9 |          7 |      Fixed 
  1112 |  JC69 |         6 |    163 |               3 |          6 |      Fixed 
  1113 |  JC69 |        12 |    113 |              72 |         13 |      Fixed 
  1114 |  JC69 |         4 |    222 |              79 |          5 |      Fixed 
  1115 |  JC69 |         4 |    140 |               2 |          2 |      Fixed 
  1116 |  JC69 |         8 |     61 |               3 |          7 |      Fixed 
  1117 |  JC69 |         6 |    117 |               8 |          6 |      Fixed 
  1118 |  JC69 |        16 |     79 |               9 |         14 |      Fixed 
  1119 |  JC69 |        16 |     85 |              13 |         54 |      Fixed 
  1120 |  JC69 |        14 |    281 |              32 |         17 |      Fixed 
  1121 |  JC69 |         6 |    286 |              12 |          8 |      Fixed 
  1122 |  JC69 |         8 |    157 |               4 |          6 |      Fixed 
  1123 |  JC69 |         4 |     70 |               0 |          1 |      Fixed 
  1124 |  JC69 |        32 |    103 |               1 |          2 |      Fixed 
  1125 |  JC69 |        34 |    147 |               2 |          3 |      Fixed 
  1126 |  JC69 |         4 |    144 |               7 |          4 |      Fixed 
  1127 |  JC69 |         4 |     77 |               3 |          2 |      Fixed 
  1128 |  JC69 |        10 |    401 |              45 |         16 |      Fixed 
  1129 |  JC69 |         8 |    161 |               5 |          8 |      Fixed 
  1130 |  JC69 |         4 |    139 |               0 |          2 |      Fixed 
  1131 |  JC69 |        38 |    462 |             202 |         24 |      Fixed 
  1132 |  JC69 |         4 |     83 |               0 |          1 |      Fixed 
  1133 |  JC69 |        26 |    140 |              18 |         23 |      Fixed 
  1134 |  JC69 |         6 |    262 |              11 |          4 |      Fixed 
  1135 |  JC69 |        30 |     74 |               3 |          4 |      Fixed 
  1136 |  JC69 |        18 |    146 |               8 |          4 |      Fixed 
  1137 |  JC69 |         6 |    111 |               8 |          6 |      Fixed 
  1138 |  JC69 |         4 |    237 |               4 |          2 |      Fixed 
  1139 |  JC69 |         4 |    101 |               0 |          1 |      Fixed 
  1140 |  JC69 |        26 |     76 |              14 |          7 |      Fixed 
  1141 |  JC69 |         4 |     74 |               0 |          1 |      Fixed 
  1142 |  JC69 |        12 |    205 |               0 |          2 |      Fixed 
  1143 |  JC69 |        12 |     66 |               5 |          9 |      Fixed 
  1144 |  JC69 |        18 |    489 |             358 |         27 |      Fixed 
  1145 |  JC69 |        18 |     53 |               2 |          5 |      Fixed 
  1146 |  JC69 |        36 |    208 |              21 |         98 |      Fixed 
  1147 |  JC69 |        40 |    158 |               3 |          4 |      Fixed 
  1148 |  JC69 |        12 |    209 |              11 |          9 |      Fixed 
  1149 |  JC69 |         8 |    186 |              12 |         10 |      Fixed 
  1150 |  JC69 |        36 |     63 |              16 |         18 |      Fixed 
  1151 |  JC69 |        20 |    136 |              19 |          7 |      Fixed 
  1152 |  JC69 |        12 |    131 |              18 |          3 |      Fixed 
  1153 |  JC69 |         6 |     93 |               0 |          2 |      Fixed 
  1154 |  JC69 |         4 |    281 |               9 |          7 |      Fixed 
  1155 |  JC69 |         6 |    280 |               4 |          5 |      Fixed 
  1156 |  JC69 |        40 |    930 |             613 |        295 |      Fixed 
  1157 |  JC69 |        24 |     77 |              10 |          9 |      Fixed 
  1158 |  JC69 |         8 |    257 |               8 |          8 |      Fixed 
  1159 |  JC69 |        14 |    107 |               6 |          5 |      Fixed 
  1160 |  JC69 |        30 |    185 |              14 |         69 |      Fixed 
  1161 |  JC69 |         4 |    241 |               9 |          7 |      Fixed 
  1162 |  JC69 |        12 |     43 |               2 |          3 |      Fixed 
  1163 |  JC69 |         6 |    212 |               4 |          5 |      Fixed 
  1164 |  JC69 |         4 |     84 |               1 |          2 |      Fixed 
  1165 |  JC69 |        40 |    151 |               9 |          3 |      Fixed 
  1166 |  JC69 |         6 |    111 |               5 |          3 |      Fixed 
  1167 |  JC69 |        40 |    158 |               2 |          3 |      Fixed 
  1168 |  JC69 |        22 |     84 |               0 |          1 |      Fixed 
  1169 |  JC69 |        30 |    267 |             126 |         16 |      Fixed 
  1170 |  JC69 |        14 |     64 |              10 |          3 |      Fixed 
  1171 |  JC69 |         8 |     49 |               1 |          2 |      Fixed 
  1172 |  JC69 |        38 |    103 |               5 |          3 |      Fixed 
  1173 |  JC69 |        18 |    157 |               2 |          3 |      Fixed 
  1174 |  JC69 |         4 |    226 |               0 |          1 |      Fixed 
  1175 |  JC69 |         8 |     47 |               1 |          2 |      Fixed 
  1176 |  JC69 |        28 |    246 |             121 |         35 |      Fixed 
  1177 |  JC69 |        10 |    282 |              34 |         20 |      Fixed 
  1178 |  JC69 |        10 |    135 |              45 |          6 |      Fixed 
  1179 |  JC69 |        16 |    125 |               6 |         11 |      Fixed 
  1180 |  JC69 |         4 |    280 |              21 |          8 |      Fixed 
  1181 |  JC69 |        20 |     85 |               0 |          3 |      Fixed 
  1182 |  JC69 |         4 |    231 |               2 |          2 |      Fixed 
  1183 |  JC69 |         4 |    272 |               8 |          6 |      Fixed 
  1184 |  JC69 |         8 |    283 |             147 |         12 |      Fixed 
  1185 |  JC69 |         6 |     93 |               2 |          2 |      Fixed 
  1186 |  JC69 |         6 |     86 |               8 |          5 |      Fixed 
  1187 |  JC69 |         4 |    281 |               4 |          3 |      Fixed 
  1188 |  JC69 |         6 |     74 |               0 |          1 |      Fixed 
  1189 |  JC69 |         8 |     85 |               0 |          1 |      Fixed 
  1190 |  JC69 |        10 |    142 |               5 |          9 |      Fixed 
  1191 |  JC69 |         4 |    103 |               4 |          3 |      Fixed 
  1192 |  JC69 |         4 |    125 |               0 |          1 |      Fixed 
  1193 |  JC69 |         8 |    260 |              24 |         14 |      Fixed 
  1194 |  JC69 |        22 |    135 |               5 |         11 |      Fixed 
  1195 |  JC69 |        32 |     75 |               3 |          5 |      Fixed 
  1196 |  JC69 |        38 |    124 |               7 |         39 |      Fixed 
  1197 |  JC69 |        28 |    193 |              26 |         33 |      Fixed 
  1198 |  JC69 |        26 |    203 |               6 |          6 |      Fixed 
  1199 |  JC69 |        32 |    243 |              20 |         24 |      Fixed 
  1200 |  JC69 |        40 |     67 |               0 |          1 |      Fixed 
  1201 |  JC69 |        28 |    168 |              12 |         56 |      Fixed 
  1202 |  JC69 |         6 |    277 |              77 |          9 |      Fixed 
  1203 |  JC69 |         6 |    222 |              38 |         23 |      Fixed 
  1204 |  JC69 |         4 |    278 |               6 |          4 |      Fixed 
  1205 |  JC69 |        22 |    471 |             161 |         25 |      Fixed 
  1206 |  JC69 |        24 |     48 |               0 |          1 |      Fixed 
  1207 |  JC69 |         8 |    256 |               2 |          3 |      Fixed 
  1208 |  JC69 |         6 |    166 |               5 |          6 |      Fixed 
  1209 |  JC69 |        18 |    256 |             101 |         28 |      Fixed 
  1210 |  JC69 |        14 |    165 |               1 |          2 |      Fixed 
  1211 |  JC69 |         4 |    279 |               8 |          4 |      Fixed 
  1212 |  JC69 |        22 |    165 |              43 |          9 |      Fixed 
  1213 |  JC69 |        24 |    108 |              22 |          5 |      Fixed 
  1214 |  JC69 |        40 |    128 |               1 |          2 |      Fixed 
  1215 |  JC69 |        10 |    278 |              40 |         21 |      Fixed 
  1216 |  JC69 |        36 |    301 |             200 |         10 |      Fixed 
  1217 |  JC69 |         4 |    277 |               5 |          5 |      Fixed 
  1218 |  JC69 |        10 |    282 |              30 |          7 |      Fixed 
  1219 |  JC69 |        32 |    291 |              37 |         57 |      Fixed 
  1220 |  JC69 |        20 |    139 |              40 |         24 |      Fixed 
  1221 |  JC69 |         4 |     93 |               2 |          3 |      Fixed 
  1222 |  JC69 |        30 |    344 |             115 |         96 |      Fixed 
  1223 |  JC69 |         6 |     99 |               1 |          2 |      Fixed 
  1224 |  JC69 |        34 |    115 |               7 |          8 |      Fixed 
  1225 |  JC69 |        34 |    143 |               5 |         12 |      Fixed 
  1226 |  JC69 |         4 |    148 |               4 |          2 |      Fixed 
  1227 |  JC69 |         4 |    105 |               2 |          4 |      Fixed 
  1228 |  JC69 |        16 |    114 |              32 |         13 |      Fixed 
  1229 |  JC69 |         6 |     58 |               3 |          2 |      Fixed 
  1230 |  JC69 |         4 |     40 |               0 |          1 |      Fixed 
  1231 |  JC69 |        38 |    102 |              10 |         13 |      Fixed 
  1232 |  JC69 |         4 |     47 |               0 |          1 |      Fixed 
  1233 |  JC69 |         8 |     92 |               0 |          2 |      Fixed 
  1234 |  JC69 |         4 |     81 |               1 |          2 |      Fixed 
  1235 |  JC69 |        34 |    155 |              13 |         15 |      Fixed 
  1236 |  JC69 |        28 |    160 |              13 |         17 |      Fixed 
  1237 |  JC69 |         6 |    281 |               3 |          3 |      Fixed 
  1238 |  JC69 |         8 |     55 |               0 |          1 |      Fixed 
  1239 |  JC69 |         6 |    140 |               1 |          3 |      Fixed 
  1240 |  JC69 |        24 |    282 |              24 |         30 |      Fixed 
  1241 |  JC69 |        20 |    159 |              45 |         12 |      Fixed 
  1242 |  JC69 |        40 |     94 |               1 |          2 |      Fixed 
  1243 |  JC69 |        40 |     48 |               1 |          2 |      Fixed 
  1244 |  JC69 |        40 |     71 |               2 |          3 |      Fixed 


Per-locus sequences in data and 'species&tree' tag:
C.File | Data |                Status                | Population
-------+------+--------------------------------------+-----------
    18 |   18 | [OK]                                 | ajan      
    22 |   22 | [OK]                                 | alas      


Map of populations and ancestors (1 in map indicates ancestor):
  Species   1  2  3
1 ajan      1  0  1
2 alas      0  1  1
3 R         0  0  1

Generating gene trees.... Done

Initial MSC density and log-likelihood of observing data:
log-PG0 = 135148.743666   log-L0 = -473263.114301


bitmatrix for MSC-M
 0 ajan         0.00000   0  1  0
 1 alas         0.00000   1  0  0
 2 R            0.00500   0  0  0
[EXPERIMENTAL] - New extended IM rubberband algorithm
Theta proposal: Mixed: Sliding window (0.10) + Inv-G approx Gibbs (0.90))
Linked thetas: none
0:01 taken to read and process data..
Restarting timer...


-*- Terms index -*-

  Prgs: progress of MCMC run (negative progress means burnin)
  Gage: gene-tree age proposal
  Gspr: gene-tree SPR proposal
   th1: species tree theta proposal (tips)   (sliding window)
   th2: species tree theta proposal (inner)  (sliding window)
   thg: species tree theta proposal (inner)  (gibbs sampler)
   tau: species tree tau proposal
   mix: mixing proposal
   wr1: migration rates proposal (sliding window)
   wrg: migration rates proposal (gibbs sampler)
  mrte: migration rates proposal
theta1: mean theta of node 1
theta2: mean theta of node 2
theta3: mean theta of node 3
  tau1: root node mean tau
    W1: mean migration rate ajan -> alas
    W2: mean migration rate alas -> ajan
log-PG: log-probability of gene trees (MSC)
 log-L: mean log-L of observing data

     |            Acceptance proportions            |
Prgs | Gage Gspr  th1  th2  thg  tau  mix wr1  wrg  | theta1 theta2 theta3    tau1      W1     W2         log-PG          log-L
-------------------------------------------------------------------------------------------------------------------------------


                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70256 0.63657 0.03614 0.00370 0.00560 0.01640 0.03870
Current finetune:   5.00000 0.00100 0.00050 0.00200 0.00100 0.30000 0.10000
New finetune:      19.45246 0.00306 0.00006 0.00002 0.00002 0.01517 0.01195

=> 'finetune = 1 Gage:19.452458 Gspr:0.003056 th1:0.000056 th2:0.000023 tau:0.000017 mix:0.015171 wr1:0.011946'

  -0%  0.71 0.64 0.76 0.72 1.00 0.21 0.66 0.75 1.00   0.0070 0.0089 0.0035  0.0006  1045.2540 1053.7298   179377.58180  -404383.22992

                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70644 0.63891 0.75702 0.72243 0.21480 0.65760 0.75322
Current finetune:  19.45246 0.00306 0.00006 0.00002 0.00002 0.01517 0.01195
New finetune:      76.83919 0.00942 0.00027 0.00010 0.00001 0.04992 0.05742

=> 'finetune = 1 Gage:76.839189 Gspr:0.009415 th1:0.000273 th2:0.000096 tau:0.000012 mix:0.049916 wr1:0.057423'



                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70795 0.63923 0.32296 0.21285 0.32760 0.18400 0.13428
Current finetune:  76.83919 0.00942 0.00027 0.00010 0.00001 0.04992 0.05742
New finetune:      99.00000 0.02904 0.00030 0.00007 0.00001 0.02913 0.02413

=> 'finetune = 1 Gage:99.000000 Gspr:0.029039 th1:0.000298 th2:0.000066 tau:0.000013 mix:0.029130 wr1:0.024130'

   0%  0.71 0.64 0.32 0.34 1.00 0.27 0.39 0.57 1.00   0.0082 0.0106 0.0037  0.0005  796.0012 758.9274   164688.88098  -404369.35813  10:30:53


                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70833 0.63924 0.32359 0.34058 0.27160 0.38640 0.56889
Current finetune:  99.00000 0.02904 0.00030 0.00007 0.00001 0.02913 0.02413
New finetune:      99.00000 0.08957 0.00033 0.00008 0.00001 0.03970 0.05890

=> 'finetune = 1 Gage:99.000000 Gspr:0.089571 th1:0.000325 th2:0.000076 tau:0.000012 mix:0.039700 wr1:0.058901'

   1%  0.71 0.64 0.29 0.29 1.00 0.33 0.27 0.19 1.00   0.0087 0.0103 0.0037  0.0005  871.1970 563.6727   174258.82728  -404377.37074   1%  0.71 0.64 0.28 0.28 1.00 0.33 0.27 0.19 1.00   0.0087 0.0102 0.0037  0.0005  849.5889 615.1929   169961.72974  -404369.16941   2%  0.71 0.64 0.27 0.29 1.00 0.33 0.27 0.18 1.00   0.0087 0.0099 0.0037  0.0005  933.0467 582.1444   168515.68692  -404354.81654   2%  0.71 0.64 0.27 0.30 1.00 0.33 0.27 0.18 1.00   0.0087 0.0099 0.0037  0.0005  945.1579 565.0933   174123.06033  -404349.62374   3%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0086 0.0098 0.0036  0.0005  951.5228 588.2117   174130.96402  -404340.56888   3%  0.71 0.64 0.27 0.30 1.00 0.33 0.27 0.17 1.00   0.0086 0.0099 0.0036  0.0005  934.8210 620.5063   171173.77395  -404334.65908   4%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.18 1.00   0.0085 0.0100 0.0036  0.0005  902.8261 655.4396   171551.40102  -404330.87588   4%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.18 1.00   0.0085 0.0099 0.0036  0.0005  930.6742 651.9666   171940.46972  -404327.17024   5%  0.71 0.64 0.27 0.31 1.00 0.32 0.27 0.18 1.00   0.0084 0.0099 0.0036  0.0005  928.2290 656.8288   168935.78226  -404323.02195   5%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.18 1.00   0.0085 0.0098 0.0036  0.0005  941.0029 643.0125   186971.54160  -404318.91809  22:22:17
   6%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.18 1.00   0.0084 0.0098 0.0036  0.0005  930.8409 666.3363   184840.26933  -404314.21671   6%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0099 0.0036  0.0005  916.1116 688.2607   180037.53048  -404310.01458   7%  0.71 0.64 0.26 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0099 0.0036  0.0005  908.6674 708.8754   178184.93163  -404306.03067   7%  0.71 0.64 0.26 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0098 0.0036  0.0005  916.0973 708.5352   174011.08513  -404302.20243   8%  0.71 0.64 0.26 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0098 0.0036  0.0005  918.7177 699.6315   173357.00561  -404299.09581   8%  0.71 0.64 0.26 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0098 0.0036  0.0005  916.8915 697.8395   179359.33823  -404296.79802   9%  0.71 0.64 0.26 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0099 0.0036  0.0005  907.5205 706.5282   168892.34469  -404295.13373   9%  0.71 0.64 0.26 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0099 0.0036  0.0005  898.8407 712.1314   180725.55239  -404293.43889  10%  0.71 0.64 0.26 0.31 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  904.1413 712.0035   168759.54469  -404291.46829  10%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.18 1.00   0.0083 0.0099 0.0036  0.0005  889.2918 712.1425   168260.27575  -404290.30467  29:32:09
  11%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.18 1.00   0.0083 0.0100 0.0036  0.0005  880.8286 715.5159   183723.90654  -404288.90523  11%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.17 1.00   0.0083 0.0099 0.0036  0.0005  880.4379 720.0017   179512.12168  -404287.49417  12%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  879.6393 727.6636   183466.01075  -404286.37211  12%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  885.2634 722.5422   188057.63577  -404284.62826  13%  0.71 0.64 0.27 0.31 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  886.9569 725.0565   176952.65431  -404283.99544  13%  0.71 0.64 0.27 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  881.0590 740.9423   172090.25853  -404282.88198  14%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  878.0106 746.1219   179602.93114  -404282.09628  14%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  878.3785 753.3406   181768.87604  -404280.97903  15%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  877.2300 754.4241   185562.19062  -404280.60917  15%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  881.3684 752.6487   169920.88024  -404280.03682  36:41:38
  16%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  885.2373 743.5116   174165.92548  -404279.79009  16%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  885.1163 744.4620   174400.56815  -404279.22843  17%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  888.0443 744.8531   181317.38189  -404278.51508  17%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  883.9295 746.1353   162507.84155  -404278.03266  18%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  884.6047 749.2433   182768.96655  -404277.47970  18%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  885.6253 751.5430   169669.31549  -404276.71661  19%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  883.0006 756.8582   181941.43940  -404276.02686  19%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  885.5681 758.7497   183429.60482  -404275.33184  20%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  884.0888 760.8683   180196.29677  -404274.88044  20%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  873.6451 770.5771   181790.19893  -404274.34018  43:50:35
  21%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  870.7297 773.6205   180077.71331  -404273.71804  21%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  875.2797 770.9090   188649.42510  -404273.02313  22%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  873.5931 772.5370   175398.23442  -404272.59770  22%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  875.2134 767.1525   160735.38234  -404272.37182  23%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  878.2713 761.5412   182371.30116  -404271.97030  23%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  884.1470 755.2711   170733.31488  -404271.46187  24%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  888.1459 751.4514   180790.48757  -404271.02559  24%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0082 0.0099 0.0036  0.0005  890.7400 749.9280   185877.27866  -404270.57690  25%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  884.7834 756.0544   165691.83601  -404270.04390  25%  0.71 0.64 0.26 0.30 1.00 0.33 0.27 0.17 1.00   0.0081 0.0099 0.0036  0.0005  881.0762 759.7908   200609.60074  -404269.70506  50:49:24
