Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 970579851 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
diploid_resolve_locus   1531:        20      240        5 ->         6
diploid_resolve_locus   1532:        19      345       10 ->        19
diploid_resolve_locus   1533:        11      832       25 ->        36
diploid_resolve_locus   1534:        18      136        4 ->         4
diploid_resolve_locus   1535:         4       54        1 ->         1
diploid_resolve_locus   1536:        20      227        8 ->        15
diploid_resolve_locus   1537:        10      400       12 ->        19
diploid_resolve_locus   1538:         7      141        3 ->         3
diploid_resolve_locus   1539:         9      432       14 ->        19
diploid_resolve_locus   1540:         9      280       18 ->        26
diploid_resolve_locus   1541:        20      219        7 ->         8
diploid_resolve_locus   1542:         2      239        5 ->         5
diploid_resolve_locus   1543:         3      283        8 ->        11
diploid_resolve_locus   1544:         9      358       19 ->        23
diploid_resolve_locus   1545:        19      195        2 ->         2
diploid_resolve_locus   1546:        18      349       22 ->        26
diploid_resolve_locus   1547:        17      313       11 ->        20
diploid_resolve_locus   1548:        10       99        1 ->         1
diploid_resolve_locus   1549:        20      182        6 ->        21
diploid_resolve_locus   1550:        20      180       17 ->        20
diploid_resolve_locus   1551:        16      215        9 ->        10
diploid_resolve_locus   1552:         7      223        6 ->         6
diploid_resolve_locus   1553:        20      661       21 ->        21
diploid_resolve_locus   1554:         2       59        1 ->         1
diploid_resolve_locus   1555:        10      281       12 ->        28
diploid_resolve_locus   1556:        19      158        7 ->        11
diploid_resolve_locus   1557:        20      151        8 ->         9
diploid_resolve_locus   1558:        20      196        8 ->         8
diploid_resolve_locus   1559:        18      237        7 ->        13
diploid_resolve_locus   1560:         8      206       10 ->        18
diploid_resolve_locus   1561:         4      281       17 ->        28
diploid_resolve_locus   1562:         5      280       12 ->        21
diploid_resolve_locus   1563:         8       67        2 ->         2
diploid_resolve_locus   1564:        12      308       20 ->        34
diploid_resolve_locus   1565:        13      453       21 ->        31
diploid_resolve_locus   1566:         4      359       14 ->        24
diploid_resolve_locus   1567:        20      101        6 ->         6
diploid_resolve_locus   1568:        20      223        8 ->         9
diploid_resolve_locus   1569:        20      189        7 ->        13
diploid_resolve_locus   1570:        17      292       15 ->        16
diploid_resolve_locus   1571:        19      156        5 ->         7
diploid_resolve_locus   1572:         4      285        5 ->         5
diploid_resolve_locus   1573:        15      458       26 ->        27
diploid_resolve_locus   1574:        12      355       13 ->        29
diploid_resolve_locus   1575:        19       99        3 ->         3
diploid_resolve_locus   1576:        14      109       10 ->        15
diploid_resolve_locus   1577:         6      271        6 ->         6
diploid_resolve_locus   1578:         3      282        2 ->         2
diploid_resolve_locus   1579:         2      192        2 ->         2
diploid_resolve_locus   1580:         7      139        2 ->         2
diploid_resolve_locus   1581:        12      384       17 ->        30
diploid_resolve_locus   1582:         4      207        2 ->         2
diploid_resolve_locus   1583:        12      130        7 ->        11
diploid_resolve_locus   1584:        20      147        7 ->        36
diploid_resolve_locus   1585:        20      366       15 ->        28
diploid_resolve_locus   1586:        20      269        7 ->        26
diploid_resolve_locus   1587:        20      147        7 ->        24
diploid_resolve_locus   1588:         8      277       15 ->        20
diploid_resolve_locus   1589:        11      283       16 ->        17
diploid_resolve_locus   1590:        15       50        6 ->         6
diploid_resolve_locus   1591:        18      439       23 ->        31
diploid_resolve_locus   1592:         6       65        2 ->         2
diploid_resolve_locus   1593:         3       57        1 ->         1
diploid_resolve_locus   1594:        10      226       15 ->        19
diploid_resolve_locus   1595:         2      135        1 ->         1
diploid_resolve_locus   1596:        17      334       16 ->        24
diploid_resolve_locus   1597:         7      263       13 ->        17
diploid_resolve_locus   1598:        20      173        1 ->         1
diploid_resolve_locus   1599:         2       55        2 ->         2
diploid_resolve_locus   1600:        20      252        5 ->        19
diploid_resolve_locus   1601:        13       77        8 ->        13
diploid_resolve_locus   1602:        18      410       21 ->        29
diploid_resolve_locus   1603:        20      167        4 ->         5
diploid_resolve_locus   1604:        17      357       25 ->        31
diploid_resolve_locus   1605:        20      140        3 ->         3
diploid_resolve_locus   1606:        13      221       14 ->        47
diploid_resolve_locus   1607:        20      223        4 ->        14
diploid_resolve_locus   1608:        19       65        3 ->         3
diploid_resolve_locus   1609:        18      136        4 ->         5
diploid_resolve_locus   1610:        19      118        1 ->         1
diploid_resolve_locus   1611:         6      108        3 ->         3
diploid_resolve_locus   1612:         4      282        6 ->         6
diploid_resolve_locus   1613:         3       41        1 ->         1
diploid_resolve_locus   1614:        18      638       19 ->        24
diploid_resolve_locus   1615:        11      288       12 ->        15
diploid_resolve_locus   1616:        13      254       12 ->        19
diploid_resolve_locus   1617:         4      148        6 ->         6
diploid_resolve_locus   1618:        20      320       11 ->        14
diploid_resolve_locus   1619:        20       60        2 ->         2
diploid_resolve_locus   1620:        16      296       11 ->        11
diploid_resolve_locus   1621:        20      665       23 ->        30
diploid_resolve_locus   1622:        20      624       10 ->        12
diploid_resolve_locus   1623:        20      292       11 ->        11
diploid_resolve_locus   1624:        19       71        2 ->         2
diploid_resolve_locus   1625:         9      533       17 ->        19
diploid_resolve_locus   1626:        19      195        4 ->         4
diploid_resolve_locus   1627:         9      411       12 ->        12
diploid_resolve_locus   1628:        14      128        1 ->         1
diploid_resolve_locus   1629:        19      344       16 ->        20
diploid_resolve_locus   1630:         7      282        8 ->         8
diploid_resolve_locus   1631:        20      185        5 ->         7
diploid_resolve_locus   1632:         9      404       22 ->        28
diploid_resolve_locus   1633:        20      167        3 ->         4
diploid_resolve_locus   1634:        20      123        3 ->         3
