Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
415940	8065.3	43.08649	8778.2	78.87954	13736.5	43.46071	2545.0	6.99	3576.0	5.25
415960	8118.3	43.87148	8455.5	79.66734	14006.5	43.80023	2594.0	7.02	3391.0	5.29
415980	7903.5	44.66567	8456.8	82.37138	14220.5	44.00144	2731.0	7.17	3735.0	5.37
416000	7886.4	43.71683	8433.2	75.47386	14260.5	44.30499	2870.0	6.67	3675.0	5.17
416020	7747.7	45.53789	8349.4	77.60802	14483.5	45.99622	2916.0	6.81	3692.0	5.32
416040	7620.6	44.00947	8683.1	76.94133	14276.5	44.53098	2430.0	6.77	3611.0	5.20
416060	7665.6	43.93996	8894.9	77.26596	14019.5	43.51714	2531.0	6.87	3796.0	5.25
416080	7798.6	44.60733	9113.7	76.46940	13667.5	42.84594	2701.0	6.91	3854.0	5.35
416100	7826.4	43.55806	9015.2	81.12589	13738.5	43.69556	2700.0	7.21	4016.0	5.33
416120	8139.5	45.92604	9122.9	78.49095	13317.4	40.32380	2858.0	7.22	3741.0	5.61
416140	8044.7	47.37427	8857.2	80.21359	13678.3	39.88696	3038.0	7.30	3871.0	5.69
416160	8489.2	45.10096	8496.1	75.43075	13594.4	40.31764	3127.0	6.87	3475.0	5.43
416180	8229.5	45.88885	8694.4	80.67248	13656.5	42.17284	2847.0	7.24	3537.0	5.56
416200	8188.4	44.69286	8635.3	78.67902	13756.5	42.98906	2971.0	7.07	3696.0	5.43
416220	8211.3	44.53402	8985.9	77.88719	13382.4	40.81016	2876.0	7.07	3704.0	5.45
416240	8382.4	45.91904	8856.3	80.55938	13341.4	40.29630	2869.0	7.34	3544.0	5.65
416260	8419.1	43.25098	8894.7	74.59177	13265.4	40.51128	2846.0	6.83	3513.0	5.29
416280	8300.4	45.50797	8892.0	77.91966	13387.4	39.62088	2745.0	7.11	3493.0	5.53
416300	8299.3	44.60970	8540.0	74.25453	13740.5	43.32761	3142.0	6.76	3612.0	5.32
416320	8334.3	45.29666	8881.1	79.22834	13364.5	41.50660	2972.0	7.20	3688.0	5.54
416340	8515.2	45.24592	8565.5	80.66861	13499.6	43.41362	2937.0	7.28	3478.0	5.54
416360	8381.2	44.27406	8666.1	77.10829	13532.4	41.44914	2741.0	7.00	3318.0	5.40
416380	8399.1	43.55623	8703.3	79.35907	13477.5	42.49187	2814.0	7.14	3491.0	5.39
416400	8487.0	42.59754	8914.9	76.70958	13177.5	40.73900	2942.0	6.99	3685.0	5.30
416420	8618.2	44.84451	8601.3	78.10042	13360.5	41.49462	3194.0	7.12	3544.0	5.51
416440	8379.4	45.71295	8893.3	81.27612	13307.5	41.65627	2933.0	7.39	3634.0	5.63
416460	8447.1	42.81939	8500.4	78.56735	13632.6	43.78702	2954.0	7.00	3583.0	5.26
416480	8349.3	44.57650	8961.8	76.19115	13268.5	41.30907	3181.0	7.01	3816.0	5.47
416500	8164.3	43.93538	8986.7	74.96674	13428.4	40.51184	3018.0	6.86	3759.0	5.35
416520	8014.8	48.36298	8992.6	74.29439	13572.6	43.29700	3029.0	6.90	3534.0	5.68
416540	8397.4	46.31634	9005.5	73.40606	13176.6	42.13471	3057.0	6.85	3388.0	5.59
416560	8252.6	47.94383	8917.6	73.52055	13409.7	44.86916	3087.0	6.86	3419.0	5.67
416580	8405.3	45.63200	8551.2	77.08147	13623.5	42.03078	2925.0	6.99	3379.0	5.48
416600	8281.6	47.83755	8659.8	73.97006	13638.6	43.73340	3204.0	6.84	3462.0	5.63
416620	8236.4	45.82551	8463.4	78.73344	13880.4	42.44246	3278.0	7.03	3820.0	5.46
416640	8177.6	46.54437	8993.0	78.78896	13409.4	41.06304	2876.0	7.22	3626.0	5.64
416660	8404.5	47.52348	8915.3	81.52863	13260.5	40.67851	2883.0	7.48	3557.0	5.81
416680	8453.5	47.61998	8902.0	77.78906	13224.5	41.44460	3019.0	7.23	3482.0	5.76
416700	8301.4	45.98746	8877.8	75.33110	13400.5	41.10854	3278.0	6.91	3822.0	5.50
416720	8612.2	45.36614	8767.0	76.60381	13200.5	41.32400	3308.0	7.08	3651.0	5.59
416740	8427.4	46.45752	8814.9	75.98374	13337.5	42.49599	3561.0	7.01	3891.0	5.60
416760	8181.5	45.60311	8725.0	76.62784	13673.4	41.86293	3516.0	6.97	4190.0	5.46
416780	8431.3	45.06222	8780.2	79.41987	13368.5	41.44574	3535.0	7.22	4178.0	5.55
416800	8530.3	46.06247	8838.7	74.41950	13210.5	40.99632	3625.0	6.90	3870.0	5.56
416820	8506.4	46.56561	8869.5	71.86586	13203.4	40.32349	3711.0	6.78	3891.0	5.56
416840	8457.4	46.91049	8985.7	75.61812	13136.5	40.87975	3492.0	7.06	3845.0	5.68
416860	8216.7	47.90635	8860.6	73.42658	13502.4	41.35024	3625.0	6.84	4005.0	5.65
416880	8537.6	48.65900	8609.8	73.68306	13432.4	40.44066	3616.0	6.89	3586.0	5.75
416900	8818.3	46.90427	8872.6	73.35691	12888.5	41.02228	3451.0	6.95	3486.0	5.69
416920	8496.3	45.52845	8848.6	72.99542	13234.5	41.18653	3301.0	6.78	3550.0	5.48
416940	8530.3	45.99965	8936.4	72.03094	13112.5	41.23112	3435.0	6.78	3659.0	5.56
416960	8432.6	48.50315	8977.0	78.30292	13170.5	41.07538	3633.0	7.31	4093.0	5.88
416980	8600.2	45.31006	9076.7	75.74693	12902.4	38.90957	3467.0	7.08	4019.0	5.56
417000	8804.1	44.95162	8821.7	74.15773	12953.5	40.56263	3352.0	6.96	3552.0	5.53
417020	8569.3	45.75922	8763.9	75.54696	13246.5	40.77327	3401.0	7.00	3735.0	5.56
417040	8729.4	47.97049	8716.9	74.98957	13133.4	39.69222	3631.0	7.04	3564.0	5.79
417060	8607.5	48.90135	8819.2	79.11868	13153.4	40.01023	3430.0	7.37	3649.0	5.94
417080	8500.5	47.34069	8509.4	78.56012	13570.4	40.98435	3761.0	7.21	3985.0	5.73
417100	8605.4	47.18814	8469.2	75.82966	13505.4	40.64021	3988.0	6.96	4037.0	5.63
417120	8994.1	45.56455	8553.1	76.39242	13032.5	40.26203	3891.0	7.09	3835.0	5.62
417140	8850.2	46.27674	8807.2	78.82988	12922.4	39.45008	3724.0	7.31	4019.0	5.72
417160	8760.3	47.08188	8806.0	77.45622	13013.4	38.90533	3857.0	7.22	4040.0	5.74
417180	8572.3	46.16760	8708.2	77.99918	13299.5	41.02282	3662.0	7.14	4021.0	5.60
417200	8632.5	48.40869	8873.8	74.92583	13073.5	41.46554	4168.0	7.08	4153.0	5.83
417220	8690.4	47.47721	8673.9	74.43690	13215.7	43.97268	3787.0	6.96	3827.0	5.69
417240	8793.3	47.03315	8583.5	69.49777	13202.5	41.66180	3828.0	6.59	3626.0	5.56
417260	8554.7	49.84634	8897.6	73.37231	13127.7	44.10623	3938.0	7.01	3913.0	5.92
417280	8727.6	49.84440	8569.0	74.96911	13283.4	40.25063	4532.0	7.06	4331.0	5.90
417300	8669.7	51.20004	8689.8	73.38971	13220.3	37.40239	4293.0	7.02	4037.0	6.03
417320	8980.5	50.48912	8746.5	70.65732	12852.4	39.15849	4316.0	6.89	3840.0	5.99
417340	8951.4	49.71418	8979.7	75.66978	12648.4	38.46068	4157.0	7.27	4084.0	6.04
417360	8969.5	50.91769	8904.4	71.02397	12705.4	37.43356	4089.0	6.97	3765.0	6.06
417380	9143.4	50.65486	9053.4	72.35131	12382.4	37.76242	4102.0	7.09	3691.0	6.15
417400	9097.5	51.47253	9115.4	73.08004	12366.4	36.46164	4019.0	7.15	3719.0	6.17
417420	8961.3	47.71024	9247.3	72.27636	12370.4	36.75239	3801.0	7.05	3764.0	5.88
417440	9031.3	48.48872	8941.8	76.52413	12606.4	37.63144	4058.0	7.34	3972.0	5.96
417460	8913.4	48.93431	8774.7	73.04110	12891.3	36.85232	3939.0	7.01	3707.0	5.89
417480	8815.4	48.78424	9210.2	70.88637	12553.5	39.57934	3823.0	6.93	3765.0	5.90
417500	8780.2	46.06150	9108.3	71.72428	12690.6	40.89737	3717.0	6.84	3910.0	5.62
417520	8670.2	45.38964	9106.6	75.02763	12802.6	41.01638	3469.0	7.07	3902.0	5.59
417540	8447.4	47.01436	8747.0	76.92695	13385.3	38.90230	3653.0	7.13	3969.0	5.70
417560	8666.3	46.47319	8696.1	77.39481	13217.4	39.05329	3682.0	7.17	3922.0	5.69
417580	8496.6	48.48436	9136.5	74.29752	12946.4	39.06768	3534.0	7.06	3926.0	5.83
417600	8538.3	46.08202	9529.9	70.19527	12510.5	38.53190	3359.0	6.77	3832.0	5.60
417620	8890.4	49.18395	8887.6	73.04674	12801.5	39.48080	3612.0	7.02	3478.0	5.91
417640	8715.5	49.01719	9061.6	74.34002	12802.5	39.57675	3661.0	7.12	3768.0	5.92
417660	8604.7	50.95459	9063.3	70.96881	12911.5	40.46683	3728.0	6.90	3542.0	6.00
417680	9003.4	49.71477	8527.0	74.26823	13049.4	39.47281	3903.0	7.03	3456.0	5.94
417700	8962.5	50.64790	8151.9	70.61141	13465.4	39.63145	4069.0	6.70	3197.0	5.88
417720	9156.4	50.67866	8411.5	67.87163	13011.5	41.43345	4169.0	6.59	3223.0	5.90
417740	9201.6	52.55655	8589.4	68.36207	12788.6	40.96087	4467.0	6.74	3555.0	6.12
417760	9453.5	53.22324	8563.2	66.18744	12562.5	38.61685	4616.0	6.69	3351.0	6.22
417780	9555.1	48.95203	8702.4	69.96553	12321.5	38.48334	4448.0	6.92	3749.0	5.98
417800	9398.2	48.99721	8626.0	75.86720	12555.5	38.89395	4343.0	7.32	3815.0	6.06
417820	9375.2	49.55207	8776.5	71.87296	12427.6	40.22946	4326.0	7.06	3656.0	6.05
417840	9155.6	52.21436	8699.7	72.67519	12724.5	40.36395	4345.0	7.09	3691.0	6.19
417860	9379.5	52.72832	8641.2	67.05558	12558.5	38.68089	4627.0	6.68	3533.0	6.16
417880	8971.6	51.13524	9068.1	68.80675	12539.4	37.58582	4224.0	6.80	3646.0	6.06
417900	9028.6	51.46609	9097.3	71.80540	12453.5	39.38858	4085.0	7.06	3709.0	6.17
417920	9047.6	51.95853	9171.2	71.32246	12360.4	37.37252	4013.0	7.07	3577.0	6.22
417940	8814.5	49.82790	9307.6	65.44450	12456.5	38.84174	3885.0	6.57	3601.0	5.90
417960	9150.5	51.25694	9023.2	69.39866	12405.5	39.25014	3946.0	6.89	3312.0	6.15
417980	9108.6	52.00555	9108.1	68.97821	12362.5	38.01037	3977.0	6.92	3464.0	6.17
418000	9032.7	52.74868	8778.4	69.82033	12768.5	40.32172	4210.0	6.88	3455.0	6.19
418020	9132.5	51.73386	8491.2	65.61285	12955.5	39.88430	4276.0	6.45	3225.0	5.98
418040	8901.7	51.78003	8751.3	69.34560	12926.5	40.97327	4318.0	6.77	3711.0	6.04
418060	8621.0	53.93984	8828.3	69.21428	13130.5	40.97965	4118.0	6.75	3665.0	6.15
418080	8937.6	51.45326	8485.5	69.44492	13156.6	42.06513	4495.0	6.70	3719.0	5.98
418100	9146.5	51.20876	8817.0	66.62883	12615.6	41.42429	4513.0	6.61	3696.0	6.00
418120	9239.6	52.83218	8844.8	64.50622	12494.6	40.33717	4447.0	6.50	3398.0	6.10
418140	9378.6	54.40922	8926.0	67.32422	12274.5	38.15544	4538.0	6.82	3502.0	6.38
418160	9414.5	52.88133	8767.4	70.42446	12397.5	38.52730	4799.0	6.98	3820.0	6.31
418180	9301.3	49.52068	8856.2	68.17985	12421.4	37.49486	4296.0	6.73	3535.0	5.95
418200	9410.3	50.20920	8867.2	68.97688	12301.5	37.84084	4711.0	6.84	4001.0	6.04
418220	9129.5	51.90708	8731.8	74.27819	12718.4	38.33648	4544.0	7.21	4042.0	6.21
418240	9463.2	49.89658	8920.5	72.65111	12195.4	35.89881	4765.0	7.20	4142.0	6.15
418260	9043.6	52.44462	9180.2	71.25750	12355.3	36.10438	4453.0	7.14	4102.0	6.29
418280	9207.3	49.34411	9140.3	71.83944	12231.4	36.25436	4290.0	7.09	3927.0	6.06
418300	9431.5	53.42440	8864.7	74.37274	12283.2	34.35968	4498.0	7.43	3797.0	6.48
418320	9662.4	53.53362	8804.9	75.50324	12112.3	35.28563	4893.0	7.47	3984.0	6.50
418340	9699.2	51.14568	8570.7	72.25258	12309.3	35.53359	4855.0	7.12	3888.0	6.20
418360	9537.2	49.66805	8474.1	75.18296	12568.4	38.02325	4951.0	7.27	4209.0	6.10
418380	9212.2	48.00133	8845.8	75.64843	12521.5	38.61719	4786.0	7.28	4544.0	5.96
418400	9058.5	50.57525	8963.4	72.17537	12557.3	35.78409	4663.0	7.06	4271.0	6.10
418420	8969.5	49.94900	9223.6	76.42616	12386.4	37.59786	4533.0	7.40	4520.0	6.14
418440	9046.2	47.01916	8919.7	75.13544	12613.6	40.37875	4377.0	7.19	4303.0	5.82
418460	9336.1	47.85316	8677.1	76.95039	12566.5	39.22635	4640.0	7.33	4371.0	5.92
418480	9063.9	43.89938	8826.8	75.44142	12688.5	39.88712	4478.0	7.09	4662.0	5.50
418500	8900.3	47.75168	9140.6	75.57965	12538.5	39.86149	4654.0	7.28	4791.0	5.88
418520	9134.2	47.63419	8828.3	80.90371	12617.4	38.20491	4623.0	7.61	4758.0	5.96
418540	9071.1	46.35871	9022.8	76.92784	12485.4	37.01627	4452.0	7.37	4607.0	5.84
418560	8902.2	46.23890	9269.0	80.75904	12408.5	39.03200	4129.0	7.62	4606.0	5.86
418580	8750.0	44.01588	9517.7	79.29323	12311.3	35.83138	4261.0	7.49	5107.0	5.66
418600	8781.1	44.53689	9515.5	77.65240	12282.3	36.03266	4335.0	7.36	5015.0	5.66
418620	9185.9	44.40455	9219.8	78.86984	12173.4	37.11299	4473.0	7.49	4871.0	5.71
418640	8901.0	44.48250	9512.7	80.28886	12165.5	38.71336	4246.0	7.66	4975.0	5.78
418660	9023.1	46.19409	9355.5	76.48896	12200.4	36.21032	4270.0	7.42	4644.0	5.84
418680	8913.2	47.15327	9914.9	73.72333	11750.4	36.00037	4081.0	7.32	4550.0	5.98
418700	9007.3	48.61975	9580.2	73.98132	11991.4	36.29332	4352.0	7.32	4545.0	6.06
418720	9198.2	48.14750	9365.3	73.28661	12015.4	35.82764	4767.0	7.21	4701.0	5.98
418740	9402.0	47.44192	8871.7	73.90462	12305.4	36.72287	4920.0	7.19	4582.0	5.90
418760	9533.0	47.24131	8627.1	77.11666	12419.3	36.03293	5118.0	7.39	4686.0	5.94
418780	9016.2	47.40483	8983.0	78.22083	12580.4	36.98543	4630.0	7.39	4735.0	5.87
418800	8630.2	45.67856	9430.3	74.62190	12518.5	39.22631	4306.0	7.12	4794.0	5.67
418820	8907.2	46.55161	9150.8	78.13856	12521.5	39.25133	4138.0	7.38	4532.0	5.79
418840	8835.2	46.07019	8915.8	75.93406	12828.4	38.11349	4349.0	7.16	4527.0	5.68
418860	8993.2	46.71586	8715.1	77.84055	12871.4	38.12325	4094.0	7.29	4124.0	5.77
418880	9017.1	45.94585	8974.1	79.50793	12588.4	37.82811	3701.0	7.47	3963.0	5.80
418900	9045.2	47.67297	9162.3	72.50121	12371.5	39.10521	3882.0	7.04	3844.0	5.82
418920	9057.0	45.39615	9123.7	76.57405	12398.5	38.83331	3751.0	7.29	3987.0	5.74
418940	8694.3	46.34471	9136.7	76.77553	12748.4	38.23259	3975.0	7.27	4465.0	5.73
418960	8745.2	46.34874	9372.3	73.42171	12461.5	39.36976	3837.0	7.06	4164.0	5.73
418980	8772.2	45.62698	9195.7	76.66360	12611.4	37.86836	4098.0	7.27	4597.0	5.72
419000	8764.1	44.69929	9489.3	74.20959	12325.4	37.74328	4028.0	7.15	4632.0	5.64
419020	8651.5	48.83935	9666.1	74.25192	12261.4	37.54140	4326.0	7.22	4687.0	5.99
419040	9008.3	48.49994	9499.0	70.79478	12071.5	37.17073	4483.0	7.04	4448.0	5.97
419060	8973.3	48.30592	9380.8	68.60422	12224.5	37.77639	4409.0	6.85	4328.0	5.91
419080	9113.1	47.07712	9392.3	74.45764	12073.4	35.75654	4619.0	7.21	4696.0	5.90
419100	9266.1	47.62209	9235.4	74.25857	12077.3	35.38525	4594.0	7.26	4546.0	5.94
419120	9253.0	46.01225	8952.7	75.34903	12373.3	35.54356	4423.0	7.24	4258.0	5.80
419140	9369.1	48.44903	8976.5	73.14715	12233.4	37.31555	4614.0	7.16	4253.0	6.00
419160	9666.8	45.56035	8848.8	75.32914	12063.4	36.23535	4544.0	7.26	4152.0	5.81
419180	9811.0	48.61465	8638.9	74.48862	12129.5	37.52285	4945.0	7.29	4181.0	6.08
419200	9764.0	49.08899	8417.1	74.50875	12398.4	37.35602	4869.0	7.19	3997.0	6.03
419220	9433.4	51.32360	8750.9	75.19213	12395.4	36.67502	4664.0	7.36	3985.0	6.26
419240	9512.0	47.03139	8866.6	72.64411	12200.5	37.48736	4502.0	7.09	4057.0	5.86
419260	9176.4	50.23079	9059.5	73.87425	12343.4	36.81599	4385.0	7.27	4129.0	6.14
419280	9014.6	51.63986	9046.2	70.32132	12518.5	38.45966	4353.0	6.96	3924.0	6.14
419300	9033.5	50.71534	8608.6	70.82650	12937.5	40.11586	4525.0	6.81	3884.0	5.96
419320	8863.4	48.82345	9037.2	70.42810	12678.5	39.50658	4256.0	6.88	4014.0	5.87
419340	8738.5	49.23684	9069.1	68.73875	12771.5	40.15622	3932.0	6.73	3800.0	5.85
419360	8814.7	51.34606	9034.0	68.24460	12730.6	40.89102	3762.0	6.71	3359.0	6.00
419380	8810.6	51.03803	8833.5	72.25643	12935.5	40.59463	3889.0	6.99	3529.0	6.04
419400	8812.7	51.29742	8878.3	70.36070	12888.4	39.06194	3900.0	6.82	3531.0	5.99
419420	8620.9	53.34116	9000.0	67.00818	12958.5	40.56683	3866.0	6.67	3397.0	6.14
419440	8627.0	53.91661	8825.6	72.58200	13127.3	38.06901	4063.0	7.00	3677.0	6.21
419460	8686.8	52.05308	8607.0	75.24985	13286.3	38.44282	3792.0	7.12	3490.0	6.11
419480	8908.5	50.38881	8698.7	73.28004	12972.3	37.83149	3730.0	7.05	3359.0	6.02
419500	8981.5	50.19058	8371.2	75.10209	13227.3	38.11172	3752.0	7.08	3325.0	5.95
419520	9230.3	50.05527	8449.0	74.47634	12900.4	38.30851	3674.0	7.09	3095.0	5.99
419540	9518.4	52.12531	8292.3	76.04000	12769.6	41.31629	4069.0	7.24	3041.0	6.23
419560	9130.4	50.40897	8601.8	72.86811	12847.4	38.78691	3956.0	7.01	3396.0	6.01
419580	9038.4	49.37868	8642.1	66.07465	12898.4	39.07637	4000.0	6.48	3297.0	5.80
419600	8771.8	52.41004	8506.2	76.10261	13302.4	40.40612	3942.0	7.21	3558.0	6.17
419620	8946.6	51.04860	8459.9	72.61663	13173.4	40.18342	3958.0	6.92	3350.0	5.99
419640	8738.5	49.50722	8587.7	72.16283	13253.6	43.24747	3820.0	6.83	3498.0	5.83
419660	8667.7	51.43805	8395.6	69.51037	13516.4	40.21549	4091.0	6.61	3484.0	5.89
419680	8585.7	50.14938	8423.5	68.35387	13570.5	42.67046	4140.0	6.48	3584.0	5.75
419700	8592.5	48.14688	8478.8	72.58185	13508.5	41.86242	3762.0	6.75	3596.0	5.63
419720	8615.6	49.25676	8361.6	69.27354	13602.5	41.94356	3726.0	6.50	3258.0	5.65
419740	8848.5	49.79237	8248.6	68.30537	13482.5	42.73105	4033.0	6.50	3334.0	5.74
419760	8685.5	48.61914	8661.6	71.38387	13232.5	41.86953	3429.0	6.74	3203.0	5.74
419780	8972.5	50.23992	8690.3	67.93220	12916.5	41.11862	3659.0	6.60	3032.0	5.88
419800	9176.4	50.67004	8284.9	71.65758	13118.5	41.24429	3827.0	6.84	2973.0	5.96
419820	8744.6	50.12732	8681.4	69.83518	13153.6	42.01241	3679.0	6.74	3254.0	5.88
419840	8517.9	52.42020	9002.4	72.43795	13059.5	40.34501	3622.0	6.98	3501.0	6.11
419860	8766.7	51.11150	9178.2	71.56489	12634.5	38.75768	3729.0	6.99	3624.0	6.08
419880	9024.3	49.02120	9059.2	70.56452	12495.4	37.59357	3681.0	6.89	3431.0	5.92
419900	9207.2	48.58646	8999.2	69.30170	12372.6	39.49279	3864.0	6.84	3375.0	5.89
419920	8811.5	49.82024	9010.7	75.89233	12757.4	38.62566	3597.0	7.25	3630.0	6.01
419940	8933.4	49.69864	8589.1	75.76725	13057.3	38.05880	3565.0	7.15	3244.0	5.99
419960	8769.7	52.05762	8513.4	79.23601	13297.4	40.04393	3593.0	7.41	3368.0	6.17
419980	8645.7	50.34714	8579.2	77.74367	13355.4	39.67336	3491.0	7.21	3422.0	5.97
420000	8681.6	50.36523	8634.8	73.94337	13263.4	40.10871	3355.0	6.97	3123.0	5.93
420020	8810.7	51.36053	8483.9	73.27945	13285.5	41.38435	3635.0	6.97	3167.0	6.02
420040	8611.0	53.77350	8536.0	74.64729	13433.3	39.37742	3465.0	7.08	3074.0	6.18
420060	8724.0	54.25930	8489.8	71.96649	13366.5	42.11801	3749.0	6.86	3053.0	6.20
420080	8713.8	52.84806	8554.5	69.66409	13311.5	41.32159	3775.0	6.69	3054.0	6.05
420100	8553.8	51.63809	8624.2	66.72392	13401.6	42.82695	3606.0	6.46	3025.0	5.88
420120	8496.2	54.80143	8715.7	73.48095	13368.5	40.99916	3607.0	7.04	3245.0	6.27
420140	8545.8	51.70959	8575.6	70.25403	13458.4	41.14566	3662.0	6.69	3169.0	5.94
420160	8472.9	51.95268	8902.4	71.27186	13204.6	42.68946	3702.0	6.84	3430.0	6.04
420180	8712.7	51.73226	8466.7	70.79103	13400.5	41.81553	3837.0	6.75	3183.0	5.99
420200	8781.9	53.89680	8429.5	68.05019	13368.4	40.25039	4083.0	6.61	3126.0	6.12
420220	8824.7	51.59424	8533.3	67.41649	13221.4	40.38041	4035.0	6.54	3343.0	5.92
420240	8540.0	53.58332	8435.7	70.96085	13604.5	42.24671	3979.0	6.74	3373.0	6.05
420260	8537.9	51.87854	8553.5	69.36642	13488.4	41.26977	3969.0	6.62	3382.0	5.92
420280	8574.0	54.01593	8493.4	67.81101	13512.6	44.13383	3658.0	6.51	2861.0	6.04
420300	9006.7	52.45794	7989.8	68.39531	13583.5	42.09286	4066.0	6.49	2816.0	5.93
420320	8561.0	53.61162	8388.5	67.81288	13630.5	42.23176	3836.0	6.53	2969.0	6.02
420340	8339.3	55.24852	8816.5	71.52036	13424.5	41.45454	3478.0	6.92	3101.0	6.28
420360	8773.1	56.04192	8523.5	69.15018	13283.5	41.26793	3794.0	6.75	2854.0	6.30
420380	8651.8	51.83751	8594.3	67.23695	13333.4	40.28205	3539.0	6.53	2809.0	5.94
420400	8861.9	54.43798	8729.1	66.91580	12988.5	41.17603	3736.0	6.62	2873.0	6.20
420420	8912.8	54.03041	8955.8	64.83216	12710.4	38.26439	3900.0	6.51	3006.0	6.19
420440	8956.7	52.82581	8799.8	63.31370	12822.4	38.87707	3910.0	6.36	2869.0	6.06
420460	9202.6	53.15023	8662.3	68.56944	12714.4	38.86093	3885.0	6.75	2932.0	6.16
420480	9550.2	50.30732	8403.4	66.76576	12625.5	39.52333	4319.0	6.60	3114.0	5.95
420500	9380.6	54.40266	8709.6	71.79838	12489.4	38.02424	4212.0	7.13	3200.0	6.45
420520	9253.4	50.73310	8621.1	65.50107	12704.5	39.54671	4122.0	6.45	3107.0	5.90
420540	9390.7	55.15324	8591.5	69.74258	12597.5	38.67552	4192.0	6.90	2897.0	6.41
420560	9255.6	53.37447	8651.1	66.03056	12672.5	39.09743	4135.0	6.56	2933.0	6.17
420580	9551.4	52.09565	8448.2	65.51238	12579.5	38.89194	4317.0	6.55	2937.0	6.10
420600	8967.9	55.22035	8641.3	68.56311	12970.4	39.33201	3903.0	6.78	2948.0	6.33
420620	8866.9	54.71550	8858.4	71.03739	12854.4	38.85520	3760.0	6.99	3034.0	6.37
420640	8680.0	54.49982	8787.2	68.60721	13112.4	38.85614	4121.0	6.75	3346.0	6.23
420660	9112.7	53.76727	8702.1	66.28016	12764.6	41.01746	4340.0	6.60	3229.0	6.18
420680	9066.6	51.71532	8683.4	69.59105	12829.4	38.17056	3835.0	6.84	3097.0	6.10
420700	9237.4	51.38360	8963.1	67.85624	12378.4	37.71183	3826.0	6.76	3066.0	6.09
420720	9015.8	54.15817	8611.9	74.40426	12952.4	39.11069	4147.0	7.18	3460.0	6.34
420740	9235.1	47.86481	8650.3	68.50935	12693.5	39.00631	4381.0	6.64	3700.0	5.73
420760	8912.2	46.79932	8773.4	69.68304	12893.6	41.56771	4096.0	6.64	3739.0	5.63
420780	8736.4	48.15710	9072.3	71.39116	12770.5	40.44616	3664.0	6.86	3685.0	5.78
420800	8767.7	51.09599	8991.4	71.90987	12820.5	40.33698	3841.0	6.95	3610.0	6.03
420820	8525.8	50.98591	9278.9	68.07749	12774.4	37.85977	3816.0	6.71	3779.0	5.96
420840	8689.6	50.06526	9101.2	70.85623	12788.4	38.67068	3873.0	6.91	3800.0	5.94
420860	8677.0	53.99285	8952.4	71.16457	12950.4	39.20514	4243.0	6.99	3842.0	6.25
420880	8783.6	50.95982	8809.4	70.73644	12986.5	41.23028	3960.0	6.85	3616.0	5.97
420900	8805.5	49.38776	8537.7	71.02393	13236.5	41.87599	4078.0	6.74	3621.0	5.80
420920	9299.4	50.67653	8185.2	74.11210	13095.4	39.82317	4097.0	7.05	3245.0	6.02
420940	9020.7	52.85783	8544.6	70.81014	13014.3	38.05204	3948.0	6.87	3181.0	6.15
420960	9070.6	51.77123	8752.3	68.45706	12756.4	38.27288	4101.0	6.73	3391.0	6.05
420980	8911.9	54.06401	8902.4	70.87497	12765.4	37.88404	3787.0	6.98	3194.0	6.31
421000	9278.9	56.30055	8632.9	74.31426	12668.5	39.46601	4524.0	7.31	3647.0	6.57
421020	9069.5	50.61904	8427.1	74.78587	13083.4	40.04077	4083.0	7.14	3540.0	6.04
421040	9032.3	48.01840	8383.4	77.59515	13164.3	38.53652	4137.0	7.24	3959.0	5.84
421060	9251.9	45.64610	8397.1	74.11019	12930.5	40.84349	4075.0	6.92	3607.0	5.59
421080	9349.0	46.69711	8418.0	74.17235	12812.4	39.20811	3913.0	7.01	3436.0	5.71
421100	9191.0	46.36738	8609.7	72.37723	12778.6	40.95353	4009.0	6.89	3607.0	5.67
421120	9214.4	50.57104	8417.0	73.43058	12948.3	37.93220	4085.0	7.01	3377.0	6.02
421140	9434.1	48.88970	8480.8	71.96850	12664.5	39.42794	4144.0	6.93	3317.0	5.93
421160	9410.5	52.63872	8378.8	71.60324	12790.4	38.59257	4366.0	6.98	3263.0	6.21
421180	8964.5	50.90548	8829.8	63.94486	12784.4	38.38934	3975.0	6.36	3132.0	5.91
421200	9068.6	51.89438	8676.4	69.51029	12834.4	37.97281	3994.0	6.78	3200.0	6.08
421220	9218.5	52.27663	8451.0	74.01253	12910.4	38.43055	4043.0	7.11	3244.0	6.18
421240	9178.6	52.23750	8416.4	66.88125	12984.6	41.83933	4118.0	6.57	2965.0	6.05
421260	9252.6	53.07884	8129.0	70.98240	13198.5	41.73932	4222.0	6.79	3017.0	6.10
421280	9175.6	53.09536	8063.8	68.40344	13340.5	41.06611	4220.0	6.60	2931.0	6.07
421300	9302.5	51.78052	8142.4	65.06434	13134.6	42.59625	4063.0	6.33	2708.0	5.88
421320	9120.7	53.66577	8089.6	66.29254	13369.6	43.82687	4061.0	6.46	2670.0	6.06
421340	9207.8	55.03713	7709.0	67.24047	13663.4	41.01110	4301.0	6.43	2504.0	6.10
